group_code,group_name,cust_name,acc_manager,acc_num,date,total_distribution,total_energy,peak_max,offpeak_max,present_bill,proposed_bill,dollar_diff,percent_diff,rate_class,meterlatitude,meterlongitude
522,Convenient Store,Location 1,manager_C,4925152126,201402,68.4,27228,63.3,68.4,2993.42,3110.34,116.92,0.04,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201403,40.7,2181,10.5,40.7,924.03,1075.29,151.26,0.16,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201404,54.4,13947,54.4,40.3,1900.82,2038.01,137.19,0.07,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201405,79.8,83313,55.2,79.8,7282.93,7170.55,-112.38,-0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201406,99.7,76368,58.9,99.7,6896.68,6876.84,-19.84,0,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201407,41.5,76534,41.5,12.9,6513.38,6317.59,-195.79,-0.03,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201408,86.3,4310,61.8,86.3,1394,1672.51,278.51,0.2,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201409,92.8,49992,92.8,65.5,4868.92,4952.28,83.36,0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201410,77.6,54635,23.8,77.6,5114.25,5130.04,15.79,0,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201411,59.9,8043,59.9,6,1494.83,1676.33,181.5,0.12,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201412,92,96079,92,83.4,8324.61,8188.96,-135.65,-0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201501,94.4,4959,82.3,94.4,1497.82,1797.66,299.84,0.2,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201502,53.7,53034,53.7,19.7,4831.49,4782.87,-48.62,-0.01,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201503,87.4,37938,87.4,14.5,3926.94,4050.71,123.77,0.03,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201504,41.9,22959,41.9,35.6,2492.62,2549.83,57.21,0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201505,35.3,44004,23.7,35.3,4028.22,3966.65,-61.57,-0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201506,80.5,94537,64.3,80.5,8130.61,7967.59,-163.02,-0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201507,64.8,6996,64.8,57.2,1449.52,1650.69,201.17,0.14,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201508,68.4,58968,68.4,61.5,5377.1,5344.83,-32.27,-0.01,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201509,88,97504,88,44.3,8404.43,8250.04,-154.39,-0.02,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201510,45,2929,45,13.3,1009.45,1170.13,160.68,0.16,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201511,68.2,63282,23.9,68.2,5699.72,5646.57,-53.15,-0.01,PD,39.9522202,-75.1632115
522,Convenient Store,Location 1,manager_C,4925152126,201512,75.5,22367,10.6,75.5,2676.64,2837.77,161.13,0.06,PD,39.9522202,-75.1632115
522,Convenient Store,Location 2,manager_C,4513276448,201401,36.2,15081,32.2,36.2,1862.22,1939.3,77.08,0.04,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201402,97.6,32253,21.9,97.6,3569.36,3750.55,181.19,0.05,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201403,93.9,1227,93.9,41.4,1214.15,1530.02,315.87,0.26,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201404,94.2,31242,94.2,3.1,3470.31,3646.02,175.71,0.05,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201405,47.9,94230,47.9,23.9,7885.87,7626.17,-259.7,-0.03,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201406,79.4,30019,73.3,79.4,3277.83,3414.73,136.9,0.04,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201407,84.5,83218,43.5,84.5,7307.75,7209.97,-97.78,-0.01,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201408,97,39385,15.3,97,4100.89,4246.75,145.86,0.04,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201409,84.4,11775,84.4,65.8,1941.7,2179.4,237.7,0.12,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201410,30.4,675,30.4,1,740.89,868.22,127.33,0.17,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201411,53.7,99421,31.3,53.7,8315.16,8048.52,-266.64,-0.03,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201412,42.6,21273,42.6,21,2370.76,2438.01,67.25,0.03,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201501,86.3,10502,86.3,29.3,1859.02,2108.42,249.4,0.13,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201502,57.5,99160,57.5,19.1,8321.4,8067.42,-253.98,-0.03,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201503,86.5,98509,52.1,86.5,8469.71,8306.08,-163.63,-0.02,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201504,61.2,33230,36.9,61.2,3395.21,3462.24,67.03,0.02,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201505,83.8,57077,83.8,11.1,5339.8,5362.78,22.98,0,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201506,91.9,6351,65.5,91.9,1585.36,1871.13,285.77,0.18,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201507,77.4,53822,77.4,46.5,5051.83,5070.84,19.01,0,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201508,82.9,76636,82.9,56.2,6802.56,6730.9,-71.66,-0.01,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201509,48.3,35903,48.3,19.5,3508.24,3523.87,15.63,0,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201510,60.7,25345,60.7,25.9,2799.65,2902.24,102.59,0.04,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201511,71.1,74091,27.3,71.1,6531.19,6435.98,-95.21,-0.01,PD,39.9540584,-75.1641873
522,Convenient Store,Location 2,manager_C,4513276448,201512,62.4,15624,12.2,62.4,2081.16,2234.55,153.39,0.07,PD,39.9540584,-75.1641873
522,Convenient Store,Location 3,manager_C,3550321693,201401,63.1,11239,63.1,21.5,1756.61,1932.72,176.11,0.1,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201402,78.8,84716,25.8,78.8,7381.49,7259.51,-121.98,-0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201403,48.9,73506,42.5,48.9,6336.3,6177.01,-159.29,-0.03,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201404,79,19164,69.9,79,2459.9,2646.62,186.72,0.08,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201405,59.3,52956,4,59.3,4863.72,4832.32,-31.4,-0.01,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201406,44.3,33329,7.3,44.3,3287.73,3303.42,15.69,0,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201407,85.7,42377,37.1,85.7,4248.75,4346.54,97.79,0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201408,67,51115,45.8,67,4777.82,4778.25,0.43,0,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201409,77.4,34616,77.4,76.8,3609.46,3718.74,109.28,0.03,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201410,80.2,49419,80.2,50.3,4740.21,4788.34,48.13,0.01,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201411,71.1,64931,71.1,55,5843.28,5791.11,-52.17,-0.01,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201412,60.1,18912,60.1,7.3,2312.45,2443.47,131.02,0.06,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201501,82.5,42122,5.1,82.5,4207.84,4297.19,89.35,0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201502,59.8,95087,55.9,59.8,8031.15,7803.24,-227.91,-0.03,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201503,49.9,78454,49.9,39.9,6714.7,6535.16,-179.54,-0.03,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201504,83.8,85116,6.6,83.8,7445.53,7336.72,-108.81,-0.01,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201505,65.2,21675,65.2,64.2,2554.63,2688.01,133.38,0.05,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201506,78,38463,78,73.1,3902.45,3995.46,93.01,0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201507,94.4,99784,69.4,94.4,8619.18,8473.34,-145.84,-0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201508,79.1,96982,79.1,41.1,8304.71,8125.98,-178.73,-0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201509,80.9,32081,80.9,70.1,3442.88,3574.61,131.73,0.04,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201510,87.3,82007,80.7,87.3,7235.85,7152.19,-83.66,-0.01,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201511,69.2,62348,56.3,69.2,5636.37,5590.63,-45.74,-0.01,PD,39.9552202,-75.1658247
522,Convenient Store,Location 3,manager_C,3550321693,201512,47.7,60953,47.7,8.6,5385.41,5281.51,-103.9,-0.02,PD,39.9552202,-75.1658247
522,Convenient Store,Location 4,manager_C,8894058634,201401,70.4,21421,33,70.4,2570.92,2721.14,150.22,0.06,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201402,87.4,50339,3.5,87.4,4858.26,4923.74,65.48,0.01,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201403,14.7,84793,0.5,14.7,6951.39,6636.11,-315.28,-0.05,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201404,99,5501,99,35.9,1569.81,1880.94,311.13,0.2,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201405,72,27020,72,41.4,3002.28,3131.01,128.73,0.04,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201406,27.1,54074,27.1,24.5,4728.72,4595.14,-133.58,-0.03,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201407,79.5,23987,15.3,79.5,2825.5,2991.06,165.56,0.06,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201408,76.6,11574,15.2,76.6,1873.57,2088.74,215.17,0.11,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201409,67.1,1332,67.1,52.7,1039.79,1274.5,234.71,0.23,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201410,71.6,24816,71.6,44,2834.04,2971.92,137.88,0.05,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201411,51.7,6220,38.8,51.7,1302.16,1467.54,165.38,0.13,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201412,40.3,40082,10.7,40.3,3767.68,3739.6,-28.08,-0.01,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201501,31.1,30774,6.9,31.1,3006.09,2994.06,-12.03,0,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201502,82.8,50659,4.3,82.8,4851.01,4901.14,50.13,0.01,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201503,44.3,914,44.3,20.7,853.36,1021.41,168.05,0.2,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201504,98.4,34888,98.4,2,3772.69,3943.9,171.21,0.05,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201505,53.8,69437,9.4,53.8,6064.04,5938.62,-125.42,-0.02,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201506,80.2,89644,11.2,80.2,7761.1,7620.18,-140.92,-0.02,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201507,91.1,65091,76.2,91.1,5991.29,5998.58,7.29,0,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201508,99.7,91652,99.7,84.9,8044.51,7952.84,-91.67,-0.01,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201509,50.4,99260,50.4,25.5,8280.63,8004.81,-275.82,-0.03,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201510,59.5,88198,59.5,14.1,7511.75,7315.31,-196.44,-0.03,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201511,78.4,35547,63.2,78.4,3686.18,3794.09,107.91,0.03,PD,39.9535058,-75.1615579
522,Convenient Store,Location 4,manager_C,8894058634,201512,27.2,17824,17.8,27.2,2007.02,2044.12,37.1,0.02,PD,39.9535058,-75.1615579
522,Convenient Store,Location 5,manager_C,4201127333,201401,79.6,11159,25.3,79.6,1862.8,2088.95,226.15,0.12,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201402,16.2,85144,3.1,16.2,6987.95,6675.54,-312.41,-0.04,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201403,91.3,14577,61.2,91.3,2199.05,2444.35,245.3,0.11,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201404,81.3,37446,81.3,77.8,3848.51,3956.23,107.72,0.03,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201405,55.7,4154,48.9,55.7,1174.21,1361.34,187.13,0.16,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201406,95.4,70968,4.8,95.4,6461.9,6454.5,-7.4,0,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201407,21.2,65156,19.3,21.2,5520.86,5317.43,-203.43,-0.04,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201408,83.2,5369,11.1,83.2,1452.45,1716.65,264.2,0.18,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201409,74.2,94279,51.6,74.2,8068.39,7887.62,-180.77,-0.02,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201410,96.8,3001,96.8,66.2,1367.1,1683.36,316.26,0.23,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201411,78.9,20465,78.9,69.8,2556.92,2737.22,180.3,0.07,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201412,62.8,59299,62.8,12.4,5363.87,5313.2,-50.67,-0.01,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201501,53.3,63025,4.7,53.3,5579.1,5482.31,-96.79,-0.02,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201502,26.8,55031,16.1,26.8,4798.55,4659.57,-138.98,-0.03,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201503,36.9,59680,22.4,36.9,5216.37,5085.94,-130.43,-0.03,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201504,78.8,76257,78.8,64.5,6746.22,6664,-82.22,-0.01,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201505,42.6,11348,2.4,42.6,1625.39,1739.29,113.9,0.07,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201506,46.6,12747,46.6,7.5,1757.66,1877.01,119.35,0.07,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201507,94.3,8088,94.3,75.1,1732.13,2016.96,284.83,0.16,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201508,42.5,3315,42.5,34.8,1021.44,1172.78,151.34,0.15,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201509,84.3,32974,84.3,69.9,3533.07,3670.83,137.76,0.04,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201510,99.8,1905,54.7,99.8,1305.19,1635.63,330.44,0.25,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201511,83.7,19969,32.1,83.7,2552.31,2749.39,197.08,0.08,PD,39.9534126,-75.1503128
522,Convenient Store,Location 5,manager_C,4201127333,201512,46.6,68154,10.4,46.6,5918.73,5777.67,-141.06,-0.02,PD,39.9534126,-75.1503128
955,Shopping Center,Location 1,manager_D,8480908077,201401,81.7,11639,81.7,12.8,1913.13,2143.34,230.21,0.12,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201402,9.5,11021,9.5,6.8,1375.76,1391.55,15.79,0.01,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201403,46.7,35456,46.7,10.7,3463.79,3476.71,12.92,0,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201404,93.3,36487,24.3,93.3,3858.09,4006.44,148.35,0.04,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201405,99.2,18229,99.2,52.8,2527.04,2778.95,251.91,0.1,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201406,93.4,20603,16.6,93.4,2665.89,2889.19,223.3,0.08,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201407,95.4,66696,4,95.4,6141.07,6153.75,12.68,0,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201408,69.2,7929,65.5,69.2,1549.51,1759.53,210.02,0.14,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201409,98,77741,98,96.1,6988.23,6956.83,-31.4,0,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201410,40.1,39992,40.1,12.8,3759.56,3731.3,-28.26,-0.01,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201411,96.2,98443,3.5,96.2,8530.71,8396.59,-134.12,-0.02,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201412,68.5,1189,68.5,0.7,1038.57,1278.17,239.6,0.23,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201501,44.8,28924,32.4,44.8,2960.31,2998.22,37.91,0.01,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201502,37.7,28637,23.2,37.7,2890.48,2908.36,17.88,0.01,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201503,58.5,19936,33.2,58.5,2378.47,2499.86,121.39,0.05,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201504,87,37367,87,76.3,3881.34,4006.59,125.25,0.03,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201505,94.7,41140,16.5,94.7,4217.05,4347.74,130.69,0.03,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201506,79.1,28583,62.2,79.1,3167.94,3310.69,142.75,0.05,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201507,97.7,7407,74.4,97.7,1704.11,2002.37,298.26,0.18,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201508,95.8,1674,38,95.8,1260.64,1580.13,319.49,0.25,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201509,76.3,62202,56.7,76.3,5673.69,5650,-23.69,0,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201510,82.9,70524,82.9,65.4,6343.55,6300.62,-42.93,-0.01,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201511,64.8,79276,12.2,64.8,6877.75,6739.2,-138.55,-0.02,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 1,manager_D,8480908077,201512,67.4,6575,67.4,28.6,1435.58,1646.55,210.97,0.15,TLC,39.9523668,-75.1684116
955,Shopping Center,Location 2,manager_D,6929920039,201401,78.4,94743,5.2,78.4,8131.8,7961.49,-170.31,-0.02,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201402,97.5,9250,23.3,97.5,1841.15,2130.16,289.01,0.16,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201403,11.5,6925,8.4,11.5,1081.75,1122.82,41.07,0.04,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201404,79,7640,43.4,79,1594.44,1835.33,240.89,0.15,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201405,82.8,64394,46.8,82.8,5882.51,5868.09,-14.42,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201406,58.9,42223,26,58.9,4054.95,4072.79,17.84,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201407,22.3,13076,12.9,22.3,1617.13,1661.79,44.66,0.03,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201408,62.1,41998,62.1,38.3,4059.81,4088.34,28.53,0.01,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201409,66.2,20941,62.6,66.2,2506.31,2646.15,139.84,0.06,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201410,78.9,63914,78.9,4.1,5819.94,5796.03,-23.91,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201411,44.6,32906,44.6,8.1,3258,3276.59,18.59,0.01,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201412,34.5,6069,34.5,23.6,1173.86,1288.18,114.32,0.1,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201501,96.6,55920,47.2,96.6,5339.95,5406.89,66.94,0.01,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201502,48.5,38401,17.7,48.5,3697.2,3701.7,4.5,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201503,59.3,48703,59.3,30.3,4544.32,4532.9,-11.42,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201504,56.1,42012,56.1,6.7,4020.06,4030.47,10.41,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201505,38.2,47584,15.7,38.2,4316.8,4247.14,-69.66,-0.02,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201506,53.2,70451,9,53.2,6136.11,6004.12,-131.99,-0.02,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201507,17.1,74622,17.1,1.1,6203.87,5943.62,-260.25,-0.04,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201508,47.1,48808,47.1,20.1,4469.24,4420.61,-48.63,-0.01,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201509,56.6,36206,18.8,56.6,3587.43,3626.63,39.2,0.01,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201510,87.9,85638,87.9,83.2,7512.61,7413.69,-98.92,-0.01,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201511,97.4,68543,62.3,97.4,6293.38,6303.4,10.02,0,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 2,manager_D,6929920039,201512,85,20955,55.2,85,2635.2,2831.56,196.36,0.07,TLC,39.9498742,-75.1700846
955,Shopping Center,Location 3,manager_D,21693923,201401,75.7,12971,1.1,75.7,1972.36,2178.26,205.9,0.1,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201402,95.6,81236,49.7,95.6,7234.38,7179.33,-55.05,-0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201403,60.2,58574,60.2,43.1,5291.75,5236.65,-55.1,-0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201404,84.3,68369,71.3,84.3,6191.23,6162.64,-28.59,0,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201405,86.3,24916,69.2,86.3,2941.51,3123.17,181.66,0.06,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201406,79.7,93847,38.8,79.7,8073.35,7911.17,-162.18,-0.02,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201407,18.5,90964,18.5,9.4,7440.68,7107.83,-332.85,-0.04,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201408,57.4,93210,57.4,21.1,7873.87,7647.56,-226.31,-0.03,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201409,14.9,54354,4.7,14.9,4666.79,4495.17,-171.62,-0.04,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201410,19.2,34002,8.9,19.2,3167.59,3104.57,-63.02,-0.02,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201411,79.5,31675,3.6,79.5,3402.87,3532.3,129.43,0.04,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201412,81.8,36587,81.8,79.9,3787.4,3900.66,113.26,0.03,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201501,77,74269,77,43.3,6584.68,6506.39,-78.29,-0.01,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201502,29.5,70098,14.7,29.5,5948.44,5746.77,-201.67,-0.03,TLC,39.9501272,-75.1626534
955,Shopping Center,Location 3,manager_D,21693923,201503,66,10668,66,6.9,1733.45,1920.97,187.52,0.11,TLC,39.9501272,-75.1626534
